measurement_time	Y	X	Z
6716658822894633984	0.73053	0.509583	0.134491
6716658844816147456	0.73233	0.509155	0.134674
6716658868026150912	0.731903	0.510376	0.134705
6716658889964843008	0.730896	0.507507	0.134827
6716658912620795904	0.73172	0.51236	0.134521
6716658935689065472	0.731995	0.509705	0.134521
6716658957997125632	0.731445	0.509125	0.13443
6716658980747567104	0.731049	0.512268	0.134674
6716659003540958208	0.730469	0.510712	0.134918
6716659027116034048	0.731476	0.508118	0.134735
6716659048595165184	0.730927	0.511108	0.134521
6716659071796579328	0.732239	0.511658	0.134613
6716659094087458816	0.73233	0.512054	0.134583
6716659116438468608	0.731262	0.511108	0.134613
6716659139150256128	0.732758	0.511108	0.134552
6716659161621524480	0.732788	0.509979	0.134491
6716659185235255296	0.732117	0.512207	0.134491
6716659207122408448	0.730164	0.510529	0.134583
6716659230560045056	0.731018	0.508209	0.134888
6716659252717780992	0.731781	0.510071	0.134857
6716659275227705344	0.733337	0.51123	0.134674
6716659297269477376	0.729614	0.508118	0.134766
6716659320256142336	0.730743	0.510101	0.134735
6716659342585676800	0.732239	0.510437	0.134491
6716659364945276928	0.733429	0.512909	0.134583
6716659387820272640	0.734589	0.514313	0.134491
6716659410626548736	0.732452	0.511108	0.134613
6716659432981853184	0.731964	0.511932	0.134644
6716659455818194944	0.73053	0.50824	0.134552
6716659478332412928	0.734741	0.513733	0.134552
6716659501022725120	0.732697	0.512421	0.134674
6716659523055907840	0.733856	0.512817	0.134521
6716659545926608896	0.731415	0.509308	0.134674
6716659568458007552	0.732941	0.511322	0.134705
6716659591728140288	0.735352	0.511993	0.134613
6716659614521531392	0.731018	0.511139	0.134369
6716659637409412096	0.733459	0.511292	0.134674
6716659659661637632	0.732819	0.513824	0.13446
6716659682785741824	0.732849	0.510651	0.134705
6716659704728729600	0.732971	0.512451	0.134583
6716659727328846848	0.73114	0.511322	0.134583
6716659750693469184	0.731506	0.513794	0.134521
6716659773143263232	0.73175	0.510986	0.134521
6716659795137790976	0.730713	0.510895	0.134644
6716659817712139264	0.732452	0.509644	0.134521
6716659840299372544	0.733917	0.511078	0.134735
6716659862697626624	0.732971	0.509827	0.134644
6716659885280564224	0.730896	0.506561	0.134674
6716659908305884160	0.73056	0.509583	0.134613
6716659931253894144	0.730835	0.510223	0.134491
6716659953093803008	0.72998	0.510925	0.13446
6716659976084763648	0.731964	0.509735	0.134644
6716659998989824000	0.732086	0.510162	0.134705
6716660020765307904	0.731628	0.510651	0.134613
6716660043365426176	0.731262	0.511017	0.134491
6716660066102982656	0.730103	0.508759	0.134705
6716660088359502848	0.732574	0.510559	0.134521
6716660111848679424	0.732086	0.510712	0.134552
6716660133980645376	0.732605	0.512482	0.134735
6716660156653777920	0.732239	0.511658	0.134705
6716660178824399872	0.731445	0.511932	0.134766
6716660201733754880	0.731812	0.509247	0.134674
6716660224394002432	0.731781	0.510223	0.134552
6716660246281155584	0.733307	0.514069	0.134552
6716660269211985920	0.73526	0.513489	0.134583
6716660290957405184	0.732391	0.510437	0.134491
6716660313952660480	0.730896	0.51062	0.134552
6716660336234950656	0.734131	0.510956	0.134674
6716660358916673536	0.73111	0.511963	0.134674
6716660380576193536	0.732635	0.510773	0.134552
6716660403983764480	0.732117	0.51181	0.134613
6716660426124321792	0.732758	0.511078	0.134644
6716660448466741248	0.731567	0.510284	0.134583
6716660472106241024	0.733032	0.513702	0.134552
6716660494298337280	0.734314	0.513824	0.134583
6716660516516203520	0.733704	0.512451	0.134796
6716660539227990016	0.733063	0.51358	0.134491
6716660561974136832	0.732361	0.512146	0.134644
6716660584441110528	0.732788	0.513702	0.134399
6716660606315379712	0.731567	0.512268	0.134766
6716660628962742272	0.732422	0.510223	0.134674
6716660651893572608	0.732788	0.511261	0.134491
6716660674399201280	0.732697	0.511292	0.134613
6716660696698671104	0.73233	0.511108	0.134583
6716660719663860736	0.731659	0.511353	0.13446
6716660742113654784	0.730682	0.512054	0.134491
6716660765216284672	0.733307	0.513367	0.134644
6716660786691121152	0.735474	0.513031	0.134583
6716660809089375232	0.732269	0.514282	0.134491
6716660831998731264	0.732361	0.514252	0.13446
6716660854216596480	0.730133	0.512482	0.134766
6716660878066549760	0.732605	0.510559	0.134644
6716660899820559360	0.732208	0.511902	0.134674
6716660922678375424	0.731201	0.509674	0.134644
6716660945750939648	0.733398	0.510529	0.134674
6716660967732582400	0.732819	0.51181	0.134644
6716660990367059968	0.732513	0.510956	0.134552
6716661012838328320	0.731598	0.511261	0.134613
6716661036340389888	0.728088	0.508728	0.134674
6716661058167413760	0.732422	0.507141	0.134705
6716661080303675392	0.730011	0.507935	0.134705
6716661102852253696	0.73111	0.511871	0.134644
6716661125929112576	0.733368	0.513702	0.134583
6716661148241467392	0.734009	0.513885	0.134583
6716661170742801408	0.733521	0.513733	0.134521
6716661193720876032	0.731934	0.507965	0.134949
6716661216093361152	0.732117	0.509735	0.134949
6716661238654824448	0.732147	0.510925	0.134613
6716661261229172736	0.733032	0.511078	0.134521
6716661283983908864	0.729828	0.508209	0.134674
6716661306708581376	0.731598	0.510284	0.134491
6716661329635117056	0.734009	0.513885	0.134521
6716661351698363392	0.731476	0.509827	0.134521
6716661374706503680	0.732391	0.511414	0.134644
6716661396877124608	0.732239	0.509583	0.134552
6716661420417840128	0.734009	0.514648	0.134491
6716661443069497344	0.732849	0.514069	0.134521
6716661465338903552	0.733521	0.514496	0.13446
6716661487165927424	0.733551	0.513336	0.134399
6716661510663693312	0.732574	0.510284	0.134766
6716661532194364416	0.731873	0.509796	0.134674
6716661555309878272	0.733307	0.511169	0.134674
6716661577918585856	0.7323	0.511017	0.134644
6716661600522998784	0.733032	0.510406	0.134521
6716661623290620928	0.731476	0.511566	0.134583
6716661645572911104	0.73175	0.511047	0.134674
6716661668469381120	0.731567	0.51059	0.134613
6716661691194053632	0.729767	0.509491	0.134827
6716661713557948416	0.731537	0.510742	0.134583
6716661736110821376	0.732208	0.51297	0.13446
6716661758964342784	0.73468	0.514069	0.134521
6716661781530100736	0.73053	0.510376	0.134583
6716661804181757952	0.734375	0.513336	0.134613
6716661826292249600	0.731964	0.510925	0.134644
6716661849068461056	0.732391	0.514099	0.13446
6716661871239083008	0.734497	0.511536	0.134735
6716661894079718400	0.731049	0.506744	0.134613
6716661916894584832	0.73288	0.510773	0.134613
6716661939554832384	0.732452	0.512817	0.13446
6716661961553654784	0.732117	0.511139	0.134613
6716661984269736960	0.732971	0.511169	0.134552
6716662006955754496	0.735687	0.514771	0.134491
6716662029362598912	0.732483	0.511383	0.134644
6716662051967011840	0.732941	0.514435	0.134491
6716662074936496128	0.731262	0.510956	0.134613
6716662097094233088	0.729004	0.50708	0.134705
6716662120102372352	0.73053	0.508911	0.134735
6716662142217159680	0.731049	0.510864	0.134399
6716662165066385408	0.731262	0.509918	0.134521
6716662187941381120	0.732574	0.511078	0.134521
6716662210210786304	0.733795	0.513916	0.134369
6716662232750775296	0.732758	0.512024	0.13443
6716662255312237568	0.733276	0.512848	0.134521
6716662278036910080	0.732208	0.509949	0.134521
6716662300645617664	0.733612	0.513519	0.134491
6716662323005217792	0.733734	0.514526	0.134491
6716662346069191680	0.734314	0.512482	0.134583
6716662368510396416	0.732513	0.511017	0.134613
6716662391183527936	0.729858	0.507782	0.134613
6716662413732106240	0.732178	0.511078	0.134705
6716662436345109504	0.732788	0.511719	0.134552
6716662458975292416	0.732422	0.510681	0.134674
6716662481257582592	0.734344	0.514374	0.134521
6716662504450406400	0.734406	0.513611	0.134399
6716662526509358080	0.732544	0.514221	0.13446
6716662549113771008	0.733551	0.511108	0.134583
6716662571580744704	0.731384	0.507965	0.134766
6716662594769272832	0.731842	0.510651	0.13446
6716662617055858688	0.730438	0.509583	0.134644
6716662640033933312	0.733398	0.511078	0.134583
6716662662415007744	0.73288	0.509796	0.134674
6716662685118204928	0.732391	0.511017	0.134705
6716662707271646208	0.730591	0.50827	0.134857
6716662729987728384	0.732666	0.510162	0.134674
6716662752471882752	0.733002	0.510254	0.134552
6716662775029050368	0.733093	0.51123	0.134521
6716662798041485312	0.732147	0.509674	0.134521
6716662820620128256	0.733063	0.511536	0.134613
6716662843031267328	0.732208	0.510803	0.134613
6716662865588435968	0.730835	0.510101	0.134552
6716662888287338496	0.729584	0.510651	0.134674
6716662910861686784	0.731964	0.508667	0.134766
6716662933079552000	0.732544	0.511353	0.134583
6716662956006087680	0.732574	0.511261	0.134491
6716662978627680256	0.730103	0.510071	0.134705
6716663000957215744	0.729523	0.507843	0.134705
6716663023557332992	0.729858	0.508942	0.134766
6716663046333544448	0.732513	0.511536	0.134735
6716663068675964928	0.732574	0.510895	0.13443
6716663091203067904	0.731567	0.509308	0.134491
6716663113790301184	0.731842	0.511139	0.13446
6716663134930129920	0.731964	0.511322	0.134613
6716663158307637248	0.732849	0.512848	0.134399
6716663180714481664	0.731873	0.510925	0.134583
6716663203439153152	0.728851	0.508636	0.134827
6716663225803047936	0.731659	0.511017	0.134735
6716663248209892352	0.732971	0.513428	0.13443
6716663271063413760	0.733154	0.512756	0.134613
6716663293526092800	0.730927	0.508575	0.134766
6716663315984476160	0.732422	0.511627	0.134705
6716663338807932928	0.731201	0.510864	0.134613
6716663361416640512	0.73056	0.511505	0.134583
6716663384721133568	0.731842	0.51004	0.134613
6716663406526682112	0.730835	0.508423	0.134552
6716663429706620928	0.732422	0.509766	0.134552
6716663450966708224	0.732147	0.511566	0.134583
6716663473721445376	0.731934	0.510376	0.134552
6716663496317267968	0.730225	0.509094	0.134705
6716663518973220864	0.731934	0.511627	0.134613
6716663541659238400	0.731049	0.512146	0.134644
6716663564164867072	0.730042	0.509857	0.134705
6716663586593185792	0.731964	0.510925	0.134552
6716663609326447616	0.732605	0.510956	0.134766
6716663631759062016	0.733521	0.513733	0.134552
6716663654488029184	0.73111	0.510437	0.134674
6716663677143981056	0.732391	0.511658	0.134552
6716663699658200064	0.73349	0.512939	0.134369
6716663722305562624	0.732849	0.51239	0.134552
6716663745025939456	0.731567	0.511353	0.134674
6716663767308229632	0.729614	0.510162	0.134583
6716663790440924160	0.731293	0.510742	0.134644
6716663812598660096	0.730713	0.507263	0.134796
6716663835297562624	0.73172	0.510345	0.134583
6716663857554082816	0.73111	0.510925	0.134613
6716663880527862784	0.731506	0.51123	0.134674
6716663903218174976	0.73291	0.509491	0.134735
6716663926041631744	0.730103	0.511108	0.13446
6716663948177892352	0.73172	0.510895	0.134552
6716663970829550592	0.731934	0.511047	0.134674
6716663993695955968	0.73291	0.514648	0.134491
6716664016412038144	0.731567	0.510895	0.13446
6716664038805997568	0.728943	0.509186	0.134644
6716664061569324032	0.731262	0.511261	0.134613
6716664084220982272	0.732727	0.510162	0.134552
6716664106498976768	0.732178	0.5112	0.134613
6716664129605901312	0.732727	0.510529	0.134674
6716664152171659264	0.73111	0.510834	0.134613
6716664174896331776	0.730988	0.510834	0.134644
6716664196946693120	0.731262	0.511902	0.13446
6716664219426551808	0.733002	0.510162	0.134644
6716664242413216768	0.731598	0.511017	0.134705
6716664264570953728	0.731873	0.511292	0.134674
6716664287506078720	0.73175	0.511292	0.134735
6716664309891448832	0.729889	0.511353	0.134766
6716664333032732672	0.729675	0.508636	0.134857
6716664355083094016	0.730957	0.5112	0.134705
6716664377842125824	0.731293	0.510986	0.134674
6716664400532438016	0.733551	0.514038	0.134491
6716664423089606656	0.729279	0.508667	0.134674
6716664446029027328	0.727386	0.507355	0.134705
6716664468637734912	0.729401	0.509399	0.134735
6716664491057464320	0.731262	0.51416	0.134552
6716664513674762240	0.733734	0.511566	0.134583
6716664536459563008	0.732239	0.511261	0.134613
6716664559132695552	0.731018	0.510437	0.134705
6716664581234596864	0.730377	0.51059	0.134583
6716664604182607872	0.73053	0.510498	0.134705
6716664626443422720	0.729523	0.507202	0.134674
6716664649872470016	0.732452	0.51001	0.134491
6716664672515536896	0.73175	0.510193	0.134491
6716664694587374592	0.729462	0.509338	0.134613
6716664716770880512	0.731049	0.511383	0.134613
6716664739809084416	0.728607	0.508728	0.134644
6716664762692670464	0.728699	0.507599	0.134613
6716664784957780992	0.728973	0.507233	0.134644
6716664807622323200	0.730957	0.510529	0.134613
6716664830231031808	0.729675	0.509094	0.134705
6716664852826854400	0.730896	0.509827	0.134735
6716664875985317888	0.730316	0.510895	0.134766
6716664898297672704	0.731567	0.513672	0.134552
6716664920592847872	0.729553	0.508179	0.134674
6716664943081296896	0.729614	0.50769	0.134766
6716664965685709824	0.729248	0.507202	0.134705
6716664988178453504	0.730225	0.510376	0.134674
6716665011457176576	0.730743	0.511169	0.134491
6716665034044409856	0.730743	0.508972	0.13446
6716665057417621504	0.730316	0.511444	0.13446
6716665079141566464	0.730408	0.51059	0.134369
6716665101561294848	0.731354	0.513214	0.134644
6716665123736211456	0.731964	0.509613	0.134552
6716665146649862144	0.733185	0.515045	0.134674
6716665169086771200	0.73056	0.508423	0.134827
6716665192009011200	0.732574	0.512146	0.134583
6716665214987086848	0.733398	0.512268	0.134705
6716665237492715520	0.733337	0.514801	0.134613
6716665259594616832	0.732941	0.51181	0.134766
6716665282486792192	0.731598	0.511383	0.134613
6716665304339586048	0.734406	0.514069	0.134583
6716665327390675968	0.73233	0.510162	0.13446
6716665349453922304	0.731354	0.511078	0.134583
6716665373273810944	0.731171	0.512329	0.13443
6716665395839569920	0.733856	0.513184	0.134552
6716665418018780160	0.731537	0.509583	0.134521
6716665440515819520	0.728973	0.50769	0.134674
6716665463038627840	0.731293	0.51059	0.134735
6716665484565004288	0.731201	0.510895	0.134613
6716665506808639488	0.732513	0.511383	0.134766
6716665529902679040	0.728424	0.507538	0.134766
6716665551884321792	0.730621	0.510925	0.134674
6716665573509481472	0.729797	0.510803	0.134491
6716665596027995136	0.730255	0.5112	0.134644
6716665618731192320	0.731354	0.514221	0.134491
6716665642194598912	0.729706	0.50827	0.134613
6716665664674457600	0.730316	0.509705	0.134674
6716665687338999808	0.731293	0.511017	0.134644
6716665710007837696	0.7323	0.511322	0.134674
6716665732994502656	0.729706	0.510406	0.134705
6716665755010504704	0.732452	0.511871	0.13443
6716665777979990016	0.732758	0.514496	0.13446
6716665800889345024	0.73172	0.510803	0.134705
6716665823034196992	0.731201	0.512329	0.134644
6716665845612839936	0.728699	0.507721	0.134674
6716665868320331776	0.731262	0.512543	0.134705
6716665891010643968	0.731964	0.512024	0.134583
6716665913511977984	0.734436	0.514252	0.134552
6716665936275304448	0.73175	0.509399	0.134613
6716665958819588096	0.731415	0.510529	0.134613
6716665981986640896	0.732971	0.512329	0.134521
6716666004311881728	0.732391	0.510498	0.134583
6716666027216942080	0.732178	0.511841	0.134521
6716666049606606848	0.730255	0.511505	0.134705
6716666072541731840	0.732941	0.51355	0.134552
6716666094351576064	0.732025	0.512177	0.134613
6716666116904449024	0.729401	0.509369	0.134766
6716666139912588288	0.731934	0.513641	0.134613
6716666162431101952	0.730957	0.511322	0.134705
6716666184803587072	0.730865	0.511444	0.134705
6716666207154596864	0.731995	0.511841	0.134552
6716666229913628672	0.730743	0.510864	0.134552
6716666252681249792	0.729553	0.510834	0.134705
6716666275646440448	0.729767	0.510773	0.134491
6716666298195018752	0.731873	0.512085	0.134491
6716666321542460416	0.731171	0.510132	0.134613
6716666343648657408	0.729065	0.508148	0.134735
6716666366210120704	0.733032	0.512939	0.134552
6716666388634144768	0.730194	0.509583	0.13446
6716666410478348288	0.730408	0.51004	0.134552
6716666433091351552	0.73114	0.510132	0.134705
6716666456116671488	0.731323	0.510101	0.13446
6716666477767601152	0.731262	0.509796	0.134644
6716666501501590528	0.731628	0.51004	0.134613
6716666523942794240	0.730927	0.510925	0.134338
6716666546560092160	0.731506	0.512482	0.134583
6716666568653404160	0.732117	0.510864	0.134491
6716666590463248384	0.731842	0.511444	0.134613
6716666612917337088	0.729767	0.511932	0.134613
6716666635418671104	0.730133	0.510895	0.134613
6716666658005903360	0.731323	0.513306	0.134583
6716666680339733504	0.731232	0.510345	0.134491
6716666702961326080	0.731689	0.510223	0.134552
6716666726171329536	0.730255	0.511353	0.134735
6716666748376310784	0.731293	0.511169	0.134796
6716666770924889088	0.731323	0.514038	0.134552
6716666793211473920	0.731995	0.509979	0.134705
6716666814965483520	0.732574	0.512878	0.134399
6716666837471112192	0.731873	0.511963	0.13446
6716666860260208640	0.732605	0.514648	0.134583
